Symbol  ,Date    ,Time  ,Open  ,High    ,Low   ,Closed,,,,,
NIFTY_F1,20150914,13:03,7850.15,7851.3,7847,7849.5,17925,23244124,,,
NIFTY_F1,20150914,13:04,7848.85,7852,7848.85,7851.85,8775,23212976,,,
NIFTY_F1,20150914,13:05,7851.95,7854.15,7850,7851.75,20125,23212976,,,
NIFTY_F1,20150914,13:06,7851,7854.7,7851,7854.5,12600,23212976,,,
NIFTY_F1,20150914,13:07,7853.7,7857,7852.65,7855,16625,23208800,,,
NIFTY_F1,20150914,13:08,7853.45,7854,7847.5,7849.65,29475,23208800,,,
NIFTY_F1,20150914,13:09,7849.75,7849.75,7846.65,7849.2,15025,23208800,,,
NIFTY_F1,20150914,13:10,7849.25,7850.1,7847.1,7847.1,14050,23194300,,,
NIFTY_F1,20150914,13:11,7847.25,7858.5,7847.25,7858.05,26875,23194300,,,
NIFTY_F1,20150914,13:12,7857.9,7858,7850.55,7852.55,20125,23194300,,,
NIFTY_F1,20150914,13:13,7853,7857,7853,7857,11150,23189450,,,
NIFTY_F1,20150914,13:14,7857,7858,7853.45,7858,20350,23189450,,,
NIFTY_F1,20150914,13:15,7856.5,7863,7856,7862.5,75675,23189450,,,
NIFTY_F1,20150914,13:16,7862.4,7866,7860,7865,107100,23178750,,,
NIFTY_F1,20150914,13:17,7865.45,7865.45,7860.65,7862.1,58175,23178750,,,
NIFTY_F1,20150914,13:18,7862.1,7864.9,7861.05,7863.95,23650,23178750,,,
NIFTY_F1,20150914,13:19,7864,7865.5,7861.2,7863.25,27450,23192000,,,
NIFTY_F1,20150914,13:20,7863,7864.9,7862.1,7864,22875,23192000,,,
NIFTY_F1,20150914,13:21,7864,7864,7855.3,7855.3,38150,23192000,,,
NIFTY_F1,20150914,13:22,7856.35,7858.3,7855.05,7858,14300,23181000,,,
NIFTY_F1,20150914,13:23,7857.4,7858.45,7855.45,7857,8400,23181000,,,
NIFTY_F1,20150914,13:24,7857,7857,7852.75,7854.9,14525,23181000,,,
NIFTY_F1,20150914,13:25,7854.8,7855,7852.05,7852.15,19450,23183200,,,
NIFTY_F1,20150914,13:26,7852.25,7858.5,7850.25,7858.5,22750,23183200,,,
NIFTY_F1,20150914,13:27,7858.05,7859.65,7854.5,7854.7,14025,23183200,,,
NIFTY_F1,20150914,13:28,7854.5,7856.4,7853.65,7853.8,9675,23187676,,,
NIFTY_F1,20150914,13:29,7854,7854.1,7850.1,7853.75,11250,23187676,,,
NIFTY_F1,20150914,13:30,7853.25,7854,7850.7,7850.7,17850,23187676,,,
NIFTY_F1,20150914,13:31,7851.95,7856.05,7851.4,7853.55,10875,23184550,,,
NIFTY_F1,20150914,13:32,7855,7855.85,7852.2,7854.15,5750,23184550,,,
NIFTY_F1,20150914,13:33,7854,7857,7854,7855,5950,23184550,,,
NIFTY_F1,20150914,13:34,7855,7857.5,7852.05,7852.05,5375,23181724,,,
NIFTY_F1,20150914,13:35,7852.1,7854.9,7852.1,7854,5025,23181724,,,
NIFTY_F1,20150914,13:36,7854,7854,7850.1,7851,11700,23181724,,,
NIFTY_F1,20150914,13:37,7851.3,7854,7850.1,7851,15050,23188750,,,
NIFTY_F1,20150914,13:38,7852,7852,7848.6,7850.6,19100,23188750,,,
NIFTY_F1,20150914,13:39,7851.95,7851.95,7846.3,7846.4,13775,23188750,,,
NIFTY_F1,20150914,13:40,7846.4,7848,7845.55,7846.95,14050,23183476,,,
NIFTY_F1,20150914,13:41,7846.25,7847.9,7843,7846.3,33725,23183476,,,
NIFTY_F1,20150914,13:42,7845,7847.75,7844,7844.9,21525,23183476,,,
NIFTY_F1,20150914,13:43,7844.85,7846.75,7843.8,7846.75,15375,23162224,,,
NIFTY_F1,20150914,13:44,7846,7849.3,7845.05,7848.85,18800,23162224,,,
NIFTY_F1,20150914,13:45,7850,7852.75,7848.4,7852.3,34700,23162224,,,
NIFTY_F1,20150914,13:46,7852.35,7852.35,7848.8,7849.3,29700,23158450,,,
NIFTY_F1,20150914,13:47,7849.55,7852.5,7848.35,7849.6,18225,23158450,,,
NIFTY_F1,20150914,13:48,7849.65,7849.65,7846,7846.4,13850,23158450,,,
NIFTY_F1,20150914,13:49,7846.4,7846.4,7843.1,7845,20450,23162176,,,
NIFTY_F1,20150914,13:50,7845,7847.95,7844.15,7847.9,7350,23162176,,,
NIFTY_F1,20150914,13:51,7847.9,7848,7843.65,7843.65,11450,23162176,,,
NIFTY_F1,20150914,13:52,7843.7,7844.95,7842.25,7842.5,25200,23163624,,,
NIFTY_F1,20150914,13:53,7842.5,7845,7841.35,7845,23875,23163624,,,
NIFTY_F1,20150914,13:54,7845,7845.5,7843.2,7845,19825,23163624,,,
NIFTY_F1,20150914,13:55,7844.5,7845.3,7841,7841,10975,23161350,,,
NIFTY_F1,20150914,13:56,7841.95,7843.05,7837.35,7841.85,71375,23161350,,,
NIFTY_F1,20150914,13:57,7842,7843.05,7839.15,7843.05,12550,23161350,,,
NIFTY_F1,20150914,13:58,7842.95,7847.7,7842.95,7847.7,15075,23155300,,,
NIFTY_F1,20150914,13:59,7846.05,7847.75,7845,7845.3,6275,23155300,,,
NIFTY_F1,20150914,14:00,7845.5,7848,7845.5,7847.35,5000,23155300,,,
NIFTY_F1,20150914,14:01,7847,7847.9,7845.55,7846.2,6150,23158650,,,
NIFTY_F1,20150914,14:02,7846.15,7848.9,7846.15,7848.85,6575,23158650,,,
NIFTY_F1,20150914,14:03,7848.1,7853.9,7848.1,7852.65,21225,23158650,,,
NIFTY_F1,20150914,14:04,7853.55,7853.9,7848.3,7848.3,21125,23163350,,,
NIFTY_F1,20150914,14:05,7848,7851.55,7846.55,7848.55,11175,23163350,,,
NIFTY_F1,20150914,14:06,7850.65,7853,7849.5,7853,10675,23163350,,,
NIFTY_F1,20150914,14:07,7853,7853.25,7850,7852,12700,23165850,,,
NIFTY_F1,20150914,14:08,7852,7854.5,7851.8,7854.5,8625,23165850,,,
NIFTY_F1,20150914,14:09,7854.5,7858,7854.5,7856,24975,23165850,,,
NIFTY_F1,20150914,14:10,7856,7856.5,7853.45,7853.5,10925,23182900,,,
NIFTY_F1,20150914,14:11,7852.6,7854.5,7846.3,7846.95,21325,23182900,,,
NIFTY_F1,20150914,14:12,7846.95,7848.05,7843,7843.05,16425,23182900,,,
NIFTY_F1,20150914,14:13,7843,7843.95,7834.75,7839,74925,23189724,,,
NIFTY_F1,20150914,14:14,7838.1,7843.95,7837.1,7841.25,19375,23189724,,,
NIFTY_F1,20150914,14:15,7841.05,7841.15,7838,7840.3,24050,23189724,,,
NIFTY_F1,20150914,14:16,7840,7841.9,7835.1,7840,25425,23139876,,,
NIFTY_F1,20150914,14:17,7838.6,7842.95,7837,7842.95,12325,23139876,,,
NIFTY_F1,20150914,14:18,7842.95,7842.95,7840,7840.2,12625,23139876,,,
NIFTY_F1,20150914,14:19,7841.75,7845.9,7841.7,7843.75,14950,23144800,,,
NIFTY_F1,20150914,14:20,7843,7843.5,7841,7843,7725,23144800,,,
NIFTY_F1,20150914,14:21,7843,7844.65,7841.05,7843.95,11800,23144800,,,
NIFTY_F1,20150914,14:22,7842.6,7844.5,7842.05,7843,4075,23160500,,,
NIFTY_F1,20150914,14:23,7842.4,7843.7,7841.15,7842.55,6000,23160500,,,
NIFTY_F1,20150914,14:24,7843.5,7844.65,7842,7843.9,8025,23160500,,,
NIFTY_F1,20150914,14:25,7844.5,7848.75,7843.5,7848.25,9450,23155600,,,
NIFTY_F1,20150914,14:26,7847.15,7847.8,7843.4,7845,9425,23155600,,,
NIFTY_F1,20150914,14:27,7844,7845.8,7842.45,7843.6,3925,23155600,,,
NIFTY_F1,20150914,14:28,7842.4,7847.95,7842.2,7847.95,12025,23157950,,,
NIFTY_F1,20150914,14:29,7847,7847,7844.65,7846.35,7575,23157950,,,
NIFTY_F1,20150914,14:30,7846.75,7847.75,7845.15,7846.4,7975,23157950,,,
NIFTY_F1,20150914,14:31,7846.5,7847.5,7842.3,7843.9,10475,23171300,,,
NIFTY_F1,20150914,14:32,7843.8,7845,7843,7844.8,6225,23171300,,,
NIFTY_F1,20150914,14:33,7846.45,7847,7844.65,7845.4,8975,23171300,,,
NIFTY_F1,20150914,14:34,7846,7854,7845.6,7853.5,23275,23177300,,,
NIFTY_F1,20150914,14:35,7853.45,7859.5,7851.7,7858.95,37125,23177300,,,
NIFTY_F1,20150914,14:36,7857.8,7857.8,7852.2,7852.2,40225,23177300,,,
NIFTY_F1,20150914,14:37,7852.2,7856,7852.2,7856,30300,23195724,,,
NIFTY_F1,20150914,14:38,7856,7861,7855.35,7859,39625,23195724,,,
NIFTY_F1,20150914,14:39,7860,7860,7857.2,7859.45,17800,23195724,,,
NIFTY_F1,20150914,14:40,7859.05,7859.95,7854.8,7856.65,26825,23211776,,,
NIFTY_F1,20150914,14:41,7856.65,7856.65,7849,7849.1,25450,23211776,,,
NIFTY_F1,20150914,14:42,7849.9,7850,7847.3,7848,19675,23211776,,,
NIFTY_F1,20150914,14:43,7847.3,7854.05,7847.2,7853.75,14525,23213500,,,
NIFTY_F1,20150914,14:44,7853.7,7860,7852.55,7859.95,24675,23213500,,,
NIFTY_F1,20150914,14:45,7859,7868,7857.9,7865.05,78450,23213500,,,
NIFTY_F1,20150914,14:46,7866,7876.8,7866,7875.2,223300,23200676,,,
NIFTY_F1,20150914,14:47,7876,7888.8,7875,7885.1,242425,23200676,,,
NIFTY_F1,20150914,14:48,7885,7885,7875.25,7878,122575,23200676,,,
NIFTY_F1,20150914,14:49,7878,7884,7877.4,7882,76800,23161876,,,
NIFTY_F1,20150914,14:50,7882,7883,7877.5,7880.9,58225,23161876,,,
NIFTY_F1,20150914,14:51,7880.85,7881.1,7876,7877,54400,23161876,,,
NIFTY_F1,20150914,14:52,7877,7880.9,7876.3,7880.85,24800,23145276,,,
NIFTY_F1,20150914,14:53,7880.9,7881,7875.65,7877,39675,23145276,,,
NIFTY_F1,20150914,14:54,7877.5,7879.4,7873.05,7874.6,28150,23145276,,,
NIFTY_F1,20150914,14:55,7874.05,7879.8,7873.5,7877.05,35525,23145850,,,
NIFTY_F1,20150914,14:56,7877.9,7877.9,7869.7,7871.05,33675,23145850,,,
NIFTY_F1,20150914,14:57,7871.05,7873.8,7870.1,7870.65,23975,23145850,,,
NIFTY_F1,20150914,14:58,7872.5,7873.8,7869.65,7873,16375,23122200,,,
NIFTY_F1,20150914,14:59,7872.95,7874.5,7871.3,7874.5,17100,23122200,,,
NIFTY_F1,20150914,15:00,7874.5,7879.05,7874.4,7875.8,22850,23122200,,,
NIFTY_F1,20150914,15:01,7875.15,7879,7873.4,7875.75,30025,23117650,,,
NIFTY_F1,20150914,15:02,7874.7,7879.75,7874.35,7878.65,35925,23117650,,,
NIFTY_F1,20150914,15:03,7879.45,7884,7879.45,7882.95,36000,23117650,,,
NIFTY_F1,20150914,15:04,7880.3,7882.05,7875.15,7876,29475,23120450,,,
NIFTY_F1,20150914,15:05,7875.3,7876.95,7871.3,7874.7,34775,23120450,,,
NIFTY_F1,20150914,15:06,7874,7874.35,7870.25,7870.25,31050,23120450,,,
NIFTY_F1,20150914,15:07,7870.6,7874.9,7869.8,7872.65,31300,23137650,,,
NIFTY_F1,20150914,15:08,7872.5,7878,7871.2,7876.95,26000,23137650,,,
NIFTY_F1,20150914,15:09,7875,7878.6,7875,7875.85,37125,23137650,,,
NIFTY_F1,20150914,15:10,7875.9,7881.8,7874.55,7880.05,45900,23139676,,,
NIFTY_F1,20150914,15:11,7880,7886,7879.95,7885,54425,23139676,,,
NIFTY_F1,20150914,15:12,7885,7885,7877.55,7879,31475,23139676,,,
NIFTY_F1,20150914,15:13,7877.55,7879.3,7875,7875,31650,23158876,,,
NIFTY_F1,20150914,15:14,7876,7880.6,7874.85,7879.35,42475,23158876,,,
NIFTY_F1,20150914,15:15,7879.15,7881.9,7878.75,7880,56075,23158876,,,
NIFTY_F1,20150914,15:16,7879.75,7882.85,7875.1,7882.75,55350,23147224,,,
NIFTY_F1,20150914,15:17,7883,7883,7878,7878.55,63175,23147224,,,
NIFTY_F1,20150914,15:18,7879,7881.75,7877.25,7879.9,43600,23147224,,,
NIFTY_F1,20150914,15:19,7879.45,7880.55,7876.5,7876.5,30275,23153276,,,
NIFTY_F1,20150914,15:20,7876.45,7876.55,7872.35,7872.35,50250,23153276,,,
NIFTY_F1,20150914,15:21,7872.6,7874.95,7872,7874,44475,23153276,,,
NIFTY_F1,20150914,15:22,7874,7874.5,7870.05,7872.55,63125,23172624,,,
NIFTY_F1,20150914,15:23,7872.85,7875.95,7872,7873.55,36650,23172624,,,
NIFTY_F1,20150914,15:24,7873.25,7873.55,7871,7871.95,49675,23172624,,,
NIFTY_F1,20150914,15:25,7871.95,7872.6,7870.95,7872.5,53900,23163776,,,
NIFTY_F1,20150914,15:26,7870.4,7872.05,7869.65,7869.85,57750,23163776,,,
NIFTY_F1,20150914,15:27,7868.5,7869.9,7868.25,7869.15,72125,23163776,,,
NIFTY_F1,20150914,15:28,7869.85,7871.35,7869.05,7870.4,69525,23190524,,,
NIFTY_F1,20150914,15:29,7870.8,7871.3,7869.25,7869.45,75475,23190524,,,
NIFTY_F1,20150914,15:30,7869.95,7870.9,7869,7869,72200,23190524,,,
NIFTY_F1,20150915,9:16,7869,7869,7845.65,7855,175975,22378124,,,
NIFTY_F1,20150915,9:17,7855,7864,7852.4,7864,69525,22378124,,,
NIFTY_F1,20150915,9:18,7864.05,7868.45,7862,7868,82100,22378124,,,
NIFTY_F1,20150915,9:19,7867.25,7872,7863,7871,56450,22487424,,,
NIFTY_F1,20150915,9:20,7870.05,7870.05,7865,7865.4,62925,22487424,,,
NIFTY_F1,20150915,9:21,7865.45,7865.45,7858.5,7858.85,38450,22487424,,,
NIFTY_F1,20150915,9:22,7859,7867,7858.85,7867,51300,22556476,,,
NIFTY_F1,20150915,9:23,7866,7869,7864.05,7868,43000,22556476,,,
NIFTY_F1,20150915,9:24,7870,7875.95,7869,7870,57375,22556476,,,
NIFTY_F1,20150915,9:25,7870.5,7870.5,7861.9,7867.75,41525,22605176,,,
NIFTY_F1,20150915,9:26,7867.2,7867.55,7861.55,7865,43425,22605176,,,
NIFTY_F1,20150915,9:27,7865.4,7868.25,7864.1,7868.1,39400,22605176,,,
NIFTY_F1,20150915,9:28,7868.05,7869.4,7863,7866.8,28600,22674424,,,
NIFTY_F1,20150915,9:29,7866.5,7874.15,7865.55,7871.55,25800,22674424,,,
NIFTY_F1,20150915,9:30,7871.9,7880.7,7870,7876.95,66200,22674424,,,
NIFTY_F1,20150915,9:31,7876.15,7885,7876.15,7883.75,67375,22707150,,,
NIFTY_F1,20150915,9:32,7882.4,7887.9,7878.35,7879,60325,22707150,,,
NIFTY_F1,20150915,9:33,7878.95,7878.95,7872.5,7876.75,32400,22707150,,,
NIFTY_F1,20150915,9:34,7875.7,7878.2,7873.8,7873.8,28800,22714750,,,
NIFTY_F1,20150915,9:35,7874,7874,7864,7864.65,54825,22714750,,,
NIFTY_F1,20150915,9:36,7864.85,7867.2,7863.4,7865,24300,22714750,,,
NIFTY_F1,20150915,9:37,7864.95,7865.8,7860,7861,39325,22726950,,,
NIFTY_F1,20150915,9:38,7860,7864.35,7859.1,7859.1,47125,22726950,,,
NIFTY_F1,20150915,9:39,7859.05,7866.45,7858,7865.1,28975,22726950,,,
NIFTY_F1,20150915,9:40,7865.95,7866.3,7858,7858,19450,22711050,,,
NIFTY_F1,20150915,9:41,7859,7863,7856.7,7858,27100,22711050,,,
NIFTY_F1,20150915,9:42,7857.5,7859.55,7855,7855,26175,22711050,,,
NIFTY_F1,20150915,9:43,7855,7855,7851.05,7852.95,55700,22718524,,,
NIFTY_F1,20150915,9:44,7852,7854.55,7850.05,7853,55375,22718524,,,
NIFTY_F1,20150915,9:45,7854.8,7857.95,7853.85,7854.5,22075,22718524,,,
NIFTY_F1,20150915,9:46,7854.45,7856.8,7851,7855.8,40350,22703650,,,
NIFTY_F1,20150915,9:47,7855.8,7858.1,7855,7855.45,28475,22703650,,,
NIFTY_F1,20150915,9:48,7854,7856.6,7851.1,7854.9,23400,22703650,,,
NIFTY_F1,20150915,9:49,7854.65,7861.2,7854.65,7860.1,22950,22722600,,,
NIFTY_F1,20150915,9:50,7860.1,7860.75,7852.95,7853,25850,22722600,,,
NIFTY_F1,20150915,9:51,7855,7860.55,7853.95,7859.2,20750,22722600,,,
NIFTY_F1,20150915,9:52,7859.1,7862.6,7859.1,7862.5,17200,22742276,,,
NIFTY_F1,20150915,9:53,7862.45,7862.45,7858.15,7858.95,13275,22742276,,,
NIFTY_F1,20150915,9:54,7858.45,7859,7856.1,7857.1,11625,22742276,,,
NIFTY_F1,20150915,9:55,7857.95,7858.15,7851,7852.3,25500,22763950,,,
NIFTY_F1,20150915,9:56,7852.5,7856.7,7852.1,7853,23300,22763950,,,
NIFTY_F1,20150915,9:57,7852.65,7856.25,7852.35,7852.5,10350,22763950,,,
NIFTY_F1,20150915,9:58,7853.45,7853.7,7851.05,7852.5,13900,22789950,,,
NIFTY_F1,20150915,9:59,7852.5,7855.05,7849.7,7852.05,67175,22789950,,,
NIFTY_F1,20150915,10:00,7851.95,7852,7848.3,7850,17400,22789950,,,
NIFTY_F1,20150915,10:01,7849.9,7853.5,7848.1,7852.5,21200,22816400,,,
NIFTY_F1,20150915,10:02,7852.6,7853.2,7849.15,7851,20125,22816400,,,
NIFTY_F1,20150915,10:03,7852.2,7852.2,7847,7847.2,41350,22816400,,,
NIFTY_F1,20150915,10:04,7848.25,7849.65,7843.5,7848.75,64575,22837976,,,
NIFTY_F1,20150915,10:05,7848.05,7853.15,7848,7852,25075,22837976,,,
NIFTY_F1,20150915,10:06,7852,7856,7851,7854.95,15800,22837976,,,
NIFTY_F1,20150915,10:07,7854.75,7854.75,7852.05,7852.5,11125,22852324,,,
NIFTY_F1,20150915,10:08,7852.55,7854.7,7852.1,7854,10050,22852324,,,
NIFTY_F1,20150915,10:09,7854,7856.5,7853.3,7853.9,21150,22852324,,,
NIFTY_F1,20150915,10:10,7853.95,7854.05,7851.95,7851.95,10150,22874824,,,
NIFTY_F1,20150915,10:11,7851.9,7851.9,7844.4,7845,34625,22874824,,,
NIFTY_F1,20150915,10:12,7845,7848.9,7844.55,7846.55,43350,22874824,,,
NIFTY_F1,20150915,10:13,7846.05,7851,7846.05,7850,15325,22874150,,,
NIFTY_F1,20150915,10:14,7849.5,7852.9,7848.5,7852.9,15425,22874150,,,
NIFTY_F1,20150915,10:15,7853.75,7854.6,7850.5,7851,13750,22874150,,,
NIFTY_F1,20150915,10:16,7852,7853.05,7850.25,7852.65,15725,22812924,,,
NIFTY_F1,20150915,10:17,7852.45,7853.05,7850.25,7851,12875,22812924,,,
NIFTY_F1,20150915,10:18,7850.1,7850.1,7845.25,7845.25,15950,22812924,,,
NIFTY_F1,20150915,10:19,7846.8,7848.05,7845.25,7846.5,12800,22827200,,,
NIFTY_F1,20150915,10:20,7847,7847.45,7842.1,7845.6,54975,22827200,,,
NIFTY_F1,20150915,10:21,7845.65,7847,7844,7845.55,20525,22827200,,,
NIFTY_F1,20150915,10:22,7846.4,7849,7845.85,7847.5,20125,22843450,,,
NIFTY_F1,20150915,10:23,7846.75,7848,7845.5,7847.55,11175,22843450,,,
NIFTY_F1,20150915,10:24,7847.95,7848,7843.7,7843.7,26050,22843450,,,
NIFTY_F1,20150915,10:25,7843.15,7848.55,7837.1,7845,96850,22815124,,,
NIFTY_F1,20150915,10:26,7844.9,7848.75,7844,7848.75,23350,22815124,,,
NIFTY_F1,20150915,10:27,7848.5,7849.6,7846.2,7847.95,13775,22815124,,,
NIFTY_F1,20150915,10:28,7847.25,7851,7847.05,7848.1,27400,22839224,,,
NIFTY_F1,20150915,10:29,7848.5,7849.8,7845.5,7848.35,27350,22839224,,,
NIFTY_F1,20150915,10:30,7848.2,7849.9,7846.9,7848.85,19875,22839224,,,
NIFTY_F1,20150915,10:31,7849.9,7851.45,7846.55,7850.7,10150,22851500,,,
NIFTY_F1,20150915,10:32,7850.95,7851.45,7849.9,7850.05,10850,22851500,,,
NIFTY_F1,20150915,10:33,7850.95,7852.85,7849,7852.75,16575,22851500,,,
NIFTY_F1,20150915,10:34,7852.75,7853.95,7852,7853.95,14925,22864776,,,
NIFTY_F1,20150915,10:35,7854,7854.9,7847.45,7850.65,18450,22864776,,,
NIFTY_F1,20150915,10:36,7850.25,7853.15,7850.25,7850.8,8525,22864776,,,
NIFTY_F1,20150915,10:37,7851.3,7851.8,7849.05,7850,9400,22869824,,,
NIFTY_F1,20150915,10:38,7849,7851.25,7846.75,7849.25,13050,22869824,,,
NIFTY_F1,20150915,10:39,7849.25,7849.25,7845.3,7846.15,20125,22869824,,,
NIFTY_F1,20150915,10:40,7846.1,7847.7,7844.1,7846,40050,22872124,,,
NIFTY_F1,20150915,10:41,7846,7847.9,7844.5,7846.9,23350,22872124,,,
NIFTY_F1,20150915,10:42,7847.05,7850.2,7846.9,7847.05,14575,22872124,,,
NIFTY_F1,20150915,10:43,7848.5,7850,7846,7849.5,11975,22886776,,,
NIFTY_F1,20150915,10:44,7849,7852,7848.5,7852,11500,22886776,,,
NIFTY_F1,20150915,10:45,7850,7853.95,7850,7852.8,10600,22886776,,,
NIFTY_F1,20150915,10:46,7854,7854,7851,7853.7,13650,22895050,,,
NIFTY_F1,20150915,10:47,7854,7854.9,7853.5,7853.5,16025,22895050,,,
NIFTY_F1,20150915,10:48,7854.3,7856.7,7853.6,7856,19975,22895050,,,
NIFTY_F1,20150915,10:49,7856.2,7856.2,7851.5,7851.5,20000,22870976,,,
NIFTY_F1,20150915,10:50,7851.9,7851.9,7846.2,7847,41125,22870976,,,
NIFTY_F1,20150915,10:51,7846.55,7849,7846.55,7848,25850,22870976,,,
NIFTY_F1,20150915,10:52,7849,7850,7847,7848,19750,22890676,,,
NIFTY_F1,20150915,10:53,7848.45,7850,7847.7,7849.4,19850,22890676,,,
NIFTY_F1,20150915,10:54,7849,7849.9,7844.5,7847.05,22025,22890676,,,
NIFTY_F1,20150915,10:55,7847.1,7849.95,7845.85,7848.7,18750,22913324,,,
NIFTY_F1,20150915,10:56,7849.4,7851.9,7847.75,7849.5,11925,22913324,,,
NIFTY_F1,20150915,10:57,7849.85,7851.1,7848.15,7849.35,5575,22913324,,,
NIFTY_F1,20150915,10:58,7851,7851.05,7849,7850,10925,22917576,,,
NIFTY_F1,20150915,10:59,7850.15,7853.2,7850,7852.5,12150,22917576,,,
NIFTY_F1,20150915,11:00,7852.15,7852.15,7851,7851.7,2375,22917576,,,
NIFTY_F1,20150915,11:01,7852,7853.8,7851.7,7853.75,14075,22927550,,,
NIFTY_F1,20150915,11:02,7852.25,7853.8,7850.55,7850.55,9475,22927550,,,
NIFTY_F1,20150915,11:03,7850.55,7852.25,7850.55,7850.55,5275,22927550,,,
NIFTY_F1,20150915,11:04,7851.25,7854.4,7851.15,7854,6725,22933600,,,
NIFTY_F1,20150915,11:05,7854,7856.9,7854,7855.5,16025,22933600,,,
NIFTY_F1,20150915,11:06,7855.5,7857.4,7855.35,7857.25,10600,22933600,,,
NIFTY_F1,20150915,11:07,7857.25,7858.4,7856,7857,30175,22925276,,,
NIFTY_F1,20150915,11:08,7856.1,7856.1,7851,7851.35,26475,22925276,,,
NIFTY_F1,20150915,11:09,7850.5,7853.75,7850,7850.95,18325,22925276,,,
NIFTY_F1,20150915,11:10,7850.4,7851,7848.25,7849.2,8575,22912224,,,
NIFTY_F1,20150915,11:11,7849.05,7850.85,7847.8,7849.85,6325,22912224,,,
NIFTY_F1,20150915,11:12,7849,7849.9,7847.8,7848,6225,22912224,,,
NIFTY_F1,20150915,11:13,7848,7849.7,7847,7848,6350,22911850,,,
NIFTY_F1,20150915,11:14,7847.95,7848.2,7846.4,7847.05,16625,22911850,,,
NIFTY_F1,20150915,11:15,7847.95,7849,7844.45,7846.45,34125,22911850,,,
NIFTY_F1,20150915,11:16,7846.4,7847,7844.65,7846.1,20025,22891976,,,
NIFTY_F1,20150915,11:17,7846,7846,7840,7844.85,40200,22891976,,,
NIFTY_F1,20150915,11:18,7842.5,7845.45,7841.15,7844.5,14075,22891976,,,
NIFTY_F1,20150915,11:19,7844.05,7847.05,7842.3,7842.3,8150,22898076,,,
NIFTY_F1,20150915,11:20,7843.35,7846.75,7842.5,7845.6,4950,22898076,,,
NIFTY_F1,20150915,11:21,7844.7,7846,7842.2,7842.5,5725,22898076,,,
NIFTY_F1,20150915,11:22,7841.8,7844,7831.3,7833.75,127350,22911224,,,
NIFTY_F1,20150915,11:23,7834.5,7838,7832.95,7837.5,51300,22911224,,,
NIFTY_F1,20150915,11:24,7836,7837,7834.1,7834.2,23225,22911224,,,
NIFTY_F1,20150915,11:25,7835,7836.05,7831.95,7835.9,32350,22878924,,,
NIFTY_F1,20150915,11:26,7836.8,7836.8,7830.8,7832.65,42125,22878924,,,
NIFTY_F1,20150915,11:27,7834,7838.25,7832.65,7837.35,31225,22878924,,,
NIFTY_F1,20150915,11:28,7838,7839.75,7835,7837,18800,22892300,,,
NIFTY_F1,20150915,11:29,7838,7840.85,7837,7839.45,19975,22892300,,,
NIFTY_F1,20150915,11:30,7838,7839.9,7836.55,7839.05,16700,22892300,,,
NIFTY_F1,20150915,11:31,7839.05,7843.8,7836,7837,35450,22907824,,,
NIFTY_F1,20150915,11:32,7837.1,7840.8,7836.15,7837.4,8175,22907824,,,
NIFTY_F1,20150915,11:33,7839,7839,7833.1,7835.45,22250,22907824,,,
NIFTY_F1,20150915,11:34,7834.45,7836.25,7832.15,7833,14775,22904950,,,
NIFTY_F1,20150915,11:35,7833,7836.5,7830.05,7835,38850,22904950,,,
NIFTY_F1,20150915,11:36,7835.5,7836.2,7833.35,7834.75,18725,22904950,,,
NIFTY_F1,20150915,11:37,7834.9,7836.9,7834.9,7835.95,6100,22892600,,,
NIFTY_F1,20150915,11:38,7835.95,7838.95,7835.5,7837.9,9775,22892600,,,
NIFTY_F1,20150915,11:39,7837.9,7838,7836,7836.8,9125,22892600,,,
NIFTY_F1,20150915,11:40,7835,7836,7833.2,7835.85,14650,22891100,,,
NIFTY_F1,20150915,11:41,7834.05,7836.65,7831,7835.35,27250,22891100,,,
NIFTY_F1,20150915,11:42,7835,7837.5,7835,7837.05,15025,22891100,,,
NIFTY_F1,20150915,11:43,7837.95,7838,7836,7837,11875,22898100,,,
NIFTY_F1,20150915,11:44,7837.2,7837.25,7833,7833,6775,22898100,,,
NIFTY_F1,20150915,11:45,7833.45,7835.05,7832.8,7833,19725,22898100,,,
NIFTY_F1,20150915,11:46,7832.5,7834.5,7831.05,7834.5,22575,22910724,,,
NIFTY_F1,20150915,11:47,7834.15,7837.5,7834.15,7836.5,21525,22910724,,,
NIFTY_F1,20150915,11:48,7836.5,7839.95,7836.1,7839.05,14850,22910724,,,
NIFTY_F1,20150915,11:49,7838.85,7841.55,7838,7840,12950,22921576,,,
NIFTY_F1,20150915,11:50,7840,7840.95,7836.55,7836.55,7000,22921576,,,
NIFTY_F1,20150915,11:51,7836.55,7838.35,7835.8,7836.9,5150,22921576,,,
NIFTY_F1,20150915,11:52,7835.3,7836.1,7832.35,7835.7,20100,22921250,,,
NIFTY_F1,20150915,11:53,7835.8,7836.45,7831.05,7833,16800,22921250,,,
NIFTY_F1,20150915,11:54,7833,7834.95,7832,7834.15,10700,22921250,,,
NIFTY_F1,20150915,11:55,7834.15,7835.95,7832.9,7835.95,11950,22916824,,,
NIFTY_F1,20150915,11:56,7836.15,7837.85,7834.8,7836.8,14400,22916824,,,
NIFTY_F1,20150915,11:57,7835.95,7837.9,7835.05,7836,16200,22916824,,,
NIFTY_F1,20150915,11:58,7836,7839.9,7836,7839.9,10900,22893900,,,
